index,canton,sex,age,count,percentage,cases,fatalities,cases_pp,fatalities_pp
4273,TI,Female,17,1610,0.008885013575859253,5,0,0.003105590062111801,0.0
4274,TI,Female,18,1815,0.010016335180238848,5,0,0.0027548209366391185,0.0
4275,TI,Female,19,1700,0.009381691353391758,13,0,0.007647058823529412,0.0
4276,TI,Female,20,1773,0.009784552217390344,11,0,0.006204173716864072,0.0
4277,TI,Female,21,1829,0.010093596167855014,7,0,0.0038272279934390375,0.0
4278,TI,Female,22,1767,0.009751440365554843,19,0,0.010752688172043012,0.0
4279,TI,Female,23,1757,0.00969625394582901,15,0,0.008537279453614115,0.0
4280,TI,Female,24,1817,0.010027372464184014,21,0,0.011557512383048982,0.0
4281,TI,Female,25,1874,0.010341935056621267,11,0,0.005869797225186766,0.0
4282,TI,Female,26,1841,0.010159819871526015,16,0,0.008690928843020097,0.0
4283,TI,Female,27,1809,0.009983223328403347,16,0,0.008844665561083471,0.0
4284,TI,Female,28,1870,0.010319860488730933,13,0,0.006951871657754011,0.0
4285,TI,Female,29,1860,0.0102646740690051,23,0,0.012365591397849462,0.0
4286,TI,Female,30,1863,0.01028122999492285,18,0,0.00966183574879227,0.0
4287,TI,Female,31,1859,0.010259155427032516,20,0,0.010758472296933835,0.0
4288,TI,Female,32,1898,0.010474382463963268,18,0,0.009483667017913594,0.0
4289,TI,Female,33,1951,0.010766870488510187,15,0,0.007688364941055869,0.0
4290,TI,Female,34,1926,0.010628904439195603,22,0,0.01142263759086189,0.0
4291,TI,Female,35,2078,0.011467738019028277,17,0,0.008180943214629451,0.0
4292,TI,Female,36,2093,0.011550517648617028,20,0,0.009555661729574774,0.0
4293,TI,Female,37,2121,0.011705039623849363,16,0,0.007543611504007544,0.0
4294,TI,Female,38,2153,0.011881636166972031,20,0,0.009289363678588018,0.0
4295,TI,Female,39,2292,0.012648727401161122,23,0,0.010034904013961605,0.0
4296,TI,Female,40,2260,0.012472130858038454,17,0,0.00752212389380531,0.0
4297,TI,Female,41,2374,0.01310125604291296,21,0,0.008845829823083403,0.0
4298,TI,Female,42,2457,0.01355930332663738,26,0,0.010582010582010581,0.0
4299,TI,Female,43,2507,0.01383523542526655,23,0,0.009174311926605505,0.0
4300,TI,Female,44,2679,0.014784441844550893,22,0,0.008212019410227697,0.0
4301,TI,Female,45,2706,0.014933445177810645,32,0,0.011825572801182557,0.0
4302,TI,Female,46,2813,0.015523939868877066,24,0,0.008531816565943833,0.0
4303,TI,Female,47,2875,0.015866095671177236,20,0,0.006956521739130435,0.0
4304,TI,Female,48,2941,0.01623032604136774,39,0,0.013260795647738865,0.0
4305,TI,Female,49,2977,0.01642899715238074,28,0,0.009405441719852201,0.0
4306,TI,Female,50,2946,0.016257919251230657,36,0,0.012219959266802444,0.0
4307,TI,Female,51,2991,0.01650625813999691,36,0,0.012036108324974924,0.0
4308,TI,Female,52,3096,0.017085715547118165,29,0,0.009366925064599484,0.0
4309,TI,Female,53,3035,0.01674907838679058,33,0,0.010873146622734762,0.0
4310,TI,Female,54,3087,0.017036047769364914,31,1,0.01004211208292841,0.00032393909944930353
4311,TI,Female,55,2877,0.015877132955122403,33,1,0.011470281543274244,0.0003475842891901286
4312,TI,Female,56,2746,0.01515419085671398,32,0,0.011653313911143482,0.0
4313,TI,Female,57,2665,0.014707180856934725,24,0,0.00900562851782364,0.0
4314,TI,Female,58,2568,0.014171872585594138,19,0,0.007398753894080997,0.0
4315,TI,Female,59,2457,0.01355930332663738,25,0,0.010175010175010175,0.0
4316,TI,Female,60,2324,0.012825323944283791,26,1,0.011187607573149742,0.0004302925989672978
4317,TI,Female,61,2340,0.012913622215845124,20,0,0.008547008547008548,0.0
4318,TI,Female,62,2243,0.012378313944504536,16,0,0.007133303611234953,0.0
4319,TI,Female,63,2152,0.011876117524999449,14,0,0.006505576208178439,0.0
4320,TI,Female,64,2146,0.011843005673163948,11,1,0.005125815470643057,0.00046598322460391424
4321,TI,Female,65,2115,0.011671927772013863,12,0,0.005673758865248227,0.0
4322,TI,Female,66,2092,0.011544999006644446,11,0,0.005258126195028681,0.0
4323,TI,Female,67,2046,0.01129114147590561,16,2,0.007820136852394917,0.0009775171065493646
4324,TI,Female,68,2102,0.011600185426370278,14,2,0.006660323501427212,0.0009514747859181732
4325,TI,Female,69,2089,0.011528443080726695,6,0,0.0028721876495931067,0.0
4326,TI,Female,70,2251,0.012422463080285204,16,1,0.007107952021323856,0.000444247001332741
4327,TI,Female,71,2111,0.011649853204123529,16,0,0.007579346281383231,0.0
4328,TI,Female,72,2227,0.012290015672943203,14,1,0.006286484059272564,0.000449034575662326
4329,TI,Female,73,2078,0.011467738019028277,23,2,0.011068334937439845,0.0009624639076034649
4330,TI,Female,74,2022,0.011158694068563608,15,2,0.00741839762611276,0.0009891196834817012
4331,TI,Female,75,1962,0.010827575550208605,28,2,0.014271151885830785,0.0010193679918450561
4332,TI,Female,76,1825,0.01007152159996468,19,2,0.010410958904109589,0.001095890410958904
4333,TI,Female,77,1869,0.01031434184675835,20,1,0.010700909577314071,0.0005350454788657035
4334,TI,Female,78,1828,0.01008807752588243,21,4,0.011487964989059081,0.002188183807439825
4335,TI,Female,79,1650,0.009105759254762587,17,1,0.010303030303030303,0.0006060606060606061
4336,TI,Female,80,1597,0.008813271230215669,16,2,0.010018785222291797,0.0012523481527864746
4337,TI,Female,81,1451,0.008007549502218493,19,5,0.013094417643004824,0.0034458993797381117
4338,TI,Female,82,1361,0.007510871724685989,16,4,0.011756061719324026,0.0029390154298310064
4339,TI,Female,83,1458,0.008046179996026578,14,1,0.009602194787379973,0.0006858710562414266
4340,TI,Female,84,1321,0.007290126045782654,23,3,0.0174110522331567,0.002271006813020439
4341,TI,Female,85,1226,0.006765855058387232,28,4,0.022838499184339316,0.0032626427406199023
4342,TI,Female,86,1105,0.006098099379704642,31,8,0.028054298642533938,0.007239819004524887
4343,TI,Female,87,1032,0.005695238515706055,24,2,0.023255813953488372,0.001937984496124031
4344,TI,Female,88,946,0.005220635306063884,27,7,0.02854122621564482,0.007399577167019027
4345,TI,Female,89,854,0.004712920244586212,24,7,0.02810304449648712,0.00819672131147541
4346,TI,Female,90,739,0.004078276417739122,28,5,0.037889039242219216,0.006765899864682003
4347,TI,Female,91,677,0.0037361206154389527,27,4,0.03988183161004431,0.005908419497784343
4348,TI,Female,92,598,0.0033001478996048652,19,3,0.03177257525083612,0.005016722408026756
4349,TI,Female,93,503,0.0027758769122094434,28,5,0.055666003976143144,0.009940357852882704
4350,TI,Female,94,415,0.0022902364186221055,15,2,0.03614457831325301,0.004819277108433735
4351,TI,Female,95,330,0.0018211518509525177,12,2,0.03636363636363636,0.006060606060606061
4352,TI,Female,96,259,0.001429328270899097,13,4,0.05019305019305019,0.015444015444015444
4353,TI,Female,97,200,0.0011037283945166774,7,1,0.035,0.005
4354,TI,Female,98,145,0.0008002030860245911,3,0,0.020689655172413793,0.0
4355,TI,Female,99,244,0.0013465486413103463,8,3,0.03278688524590164,0.012295081967213115
4158,TI,Male,1,1385,0.00802875278977421,0,0,0.0,0.0
4159,TI,Male,2,1458,0.008451928929596243,1,0,0.0006858710562414266,0.0
4160,TI,Male,3,1504,0.008718587867018348,0,0,0.0,0.0
4161,TI,Male,4,1539,0.008921480536796035,0,0,0.0,0.0
4162,TI,Male,5,1527,0.0088519173357294,0,0,0.0,0.0
4163,TI,Male,6,1557,0.009025825338395988,1,0,0.0006422607578676942,0.0
4164,TI,Male,7,1696,0.009831599084084519,0,0,0.0,0.0
4165,TI,Male,8,1658,0.009611315614040173,0,0,0.0,0.0
4166,TI,Male,9,1629,0.009443204544795802,1,0,0.0006138735420503376,0.0
4167,TI,Male,10,1723,0.009988116286484449,0,0,0.0,0.0
4168,TI,Male,11,1685,0.009767832816440104,0,0,0.0,0.0
4169,TI,Male,12,1721,0.00997652241964001,0,0,0.0,0.0
4170,TI,Male,13,1711,0.009918553085417814,2,0,0.0011689070718877848,0.0
4171,TI,Male,14,1637,0.00948958001217356,0,0,0.0,0.0
4172,TI,Male,15,1665,0.00965189414799571,1,0,0.0006006006006006006,0.0
4173,TI,Male,16,1795,0.010405495492884264,3,0,0.001671309192200557,0.0
4174,TI,Male,17,1725,0.00999971015332889,1,0,0.0005797101449275362,0.0
4175,TI,Male,18,1847,0.010706936030839685,8,0,0.004331348132106118,0.0
4176,TI,Male,19,1839,0.01066056056346193,13,0,0.0070690592713431215,0.0
4177,TI,Male,20,1912,0.011083736703283963,14,0,0.007322175732217573,0.0
4178,TI,Male,21,1886,0.010933016434306253,6,0,0.003181336161187699,0.0
4179,TI,Male,22,1910,0.011072142836439524,7,0,0.0036649214659685864,0.0
4180,TI,Male,23,1875,0.010869250166661836,13,0,0.006933333333333333,0.0
4181,TI,Male,24,2013,0.011669226978928146,8,0,0.003974167908594138,0.0
4182,TI,Male,25,1889,0.01095040723457291,10,0,0.005293806246691371,0.0
4183,TI,Male,26,2029,0.011761977913683662,9,0,0.004435682602267127,0.0
4184,TI,Male,27,1895,0.010985188835106229,12,0,0.0063324538258575196,0.0
4185,TI,Male,28,1976,0.01145474044230602,6,0,0.003036437246963563,0.0
4186,TI,Male,29,1996,0.011570679110750413,16,0,0.008016032064128256,0.0
4187,TI,Male,30,1932,0.011199675371728356,12,0,0.006211180124223602,0.0
4188,TI,Male,31,1923,0.01114750297092838,19,0,0.009880395215808632,0.0
4189,TI,Male,32,1965,0.011390974174661605,13,0,0.0066157760814249365,0.0
4190,TI,Male,33,1900,0.011014173502217327,15,0,0.007894736842105263,0.0
4191,TI,Male,34,2040,0.011825744181328077,11,0,0.005392156862745098,0.0
4192,TI,Male,35,1995,0.011564882177328194,13,0,0.006516290726817042,0.0
4193,TI,Male,36,2059,0.011935885916350251,18,0,0.008742107819329771,0.0
4194,TI,Male,37,2030,0.01176777484710588,14,0,0.006896551724137931,0.0
4195,TI,Male,38,2084,0.012080809251905742,15,0,0.007197696737044146,0.0
4196,TI,Male,39,2062,0.01195327671661691,15,0,0.0072744907856450046,0.0
4197,TI,Male,40,2193,0.012712674994927684,14,0,0.006383948928408573,0.0
4198,TI,Male,41,2250,0.013043100199994204,10,0,0.0044444444444444444,0.0
4199,TI,Male,42,2319,0.013443088606127359,14,0,0.00603708495040966,0.0
4200,TI,Male,43,2447,0.014185096084171473,16,0,0.006538618716796077,0.0
4201,TI,Male,44,2577,0.014938697429060028,18,0,0.006984866123399301,0.0
4202,TI,Male,45,2663,0.015437233703370917,22,0,0.008261359369132557,0.0
4203,TI,Male,46,2644,0.015327091968348744,22,0,0.00832072617246596,0.0
4204,TI,Male,47,2908,0.01685748239181473,16,0,0.005502063273727648,0.0
4205,TI,Male,48,2872,0.016648792788614822,26,1,0.009052924791086351,0.00034818941504178273
4206,TI,Male,49,3023,0.01752412973536999,34,1,0.011247105524313596,0.0003307972213033411
4207,TI,Male,50,3003,0.017408191066925597,27,0,0.008991008991008992,0.0
4208,TI,Male,51,2920,0.016927045592881367,33,0,0.011301369863013699,0.0
4209,TI,Male,52,3097,0.017953102808614244,28,0,0.009041007426541814,0.0
4210,TI,Male,53,3219,0.01866032868612504,29,1,0.009009009009009009,0.00031065548306927616
4211,TI,Male,54,3149,0.018254543346569663,46,0,0.014607812003810734,0.0
4212,TI,Male,55,2970,0.017216892263992346,36,0,0.012121212121212121,0.0
4213,TI,Male,56,2749,0.015935769977681806,42,1,0.015278283012004365,0.0003637686431429611
4214,TI,Male,57,2618,0.015176371699371033,24,1,0.009167303284950344,0.0003819709702062643
4215,TI,Male,58,2502,0.014503927422393554,41,0,0.016386890487609912,0.0
4216,TI,Male,59,2536,0.014701023158749021,32,0,0.012618296529968454,0.0
4217,TI,Male,60,2276,0.013193820468971914,27,0,0.011862917398945518,0.0
4218,TI,Male,61,2209,0.012805425929683197,28,0,0.012675418741511997,0.0
4219,TI,Male,62,2237,0.012967740065505348,17,0,0.007599463567277604,0.0
4220,TI,Male,63,2149,0.012457609924350018,24,1,0.011167985109353188,0.00046533271288971617
4221,TI,Male,64,2035,0.011796759514216978,22,0,0.010810810810810811,0.0
4222,TI,Male,65,1982,0.011489522042839338,29,3,0.014631685166498487,0.0015136226034308778
4223,TI,Male,66,1866,0.01081707776586186,15,2,0.008038585209003215,0.0010718113612004287
4224,TI,Male,67,1964,0.011385177241239384,29,2,0.014765784114052953,0.0010183299389002036
4225,TI,Male,68,1884,0.010921422567461812,17,4,0.009023354564755838,0.0021231422505307855
4226,TI,Male,69,1939,0.011240253905683893,24,2,0.012377514182568335,0.0010314595152140279
4227,TI,Male,70,1833,0.01062577896292861,21,2,0.011456628477905073,0.0010911074740861974
4228,TI,Male,71,1923,0.01114750297092838,17,2,0.008840353614144566,0.0010400416016640667
4229,TI,Male,72,1952,0.011315614040172749,23,4,0.0117827868852459,0.0020491803278688526
4230,TI,Male,73,1749,0.01013883655546216,29,3,0.016580903373356205,0.0017152658662092624
4231,TI,Male,74,1800,0.010434480159995362,16,3,0.008888888888888889,0.0016666666666666668
4232,TI,Male,75,1637,0.00948958001217356,20,1,0.012217470983506415,0.0006108735491753207
4233,TI,Male,76,1585,0.009188139474218138,26,6,0.016403785488958992,0.0037854889589905363
4234,TI,Male,77,1497,0.00867800933306281,21,5,0.014028056112224449,0.0033400133600534404
4235,TI,Male,78,1476,0.008556273731196197,31,10,0.02100271002710027,0.006775067750677507
4236,TI,Male,79,1379,0.007993971189240891,24,7,0.01740391588107324,0.005076142131979695
4237,TI,Male,80,1279,0.007414277847018927,25,4,0.019546520719311962,0.003127443315089914
4238,TI,Male,81,1174,0.006805599837685864,14,4,0.01192504258943782,0.0034071550255536627
4239,TI,Male,82,1087,0.006301266629952755,27,9,0.02483900643974241,0.00827966881324747
4240,TI,Male,83,1043,0.006046201559375091,21,8,0.020134228187919462,0.007670182166826462
4241,TI,Male,84,854,0.004950581142575577,31,9,0.03629976580796253,0.01053864168618267
4242,TI,Male,85,802,0.0046491406046201555,15,3,0.018703241895261846,0.003740648379052369
4243,TI,Male,86,661,0.003831772992087186,25,8,0.037821482602118005,0.012102874432677761
4244,TI,Male,87,583,0.0033796121851540537,10,4,0.017152658662092625,0.00686106346483705
4245,TI,Male,88,507,0.0029390452450653603,7,4,0.013806706114398421,0.007889546351084813
4246,TI,Male,89,404,0.002341961102576737,11,3,0.027227722772277228,0.007425742574257425
4247,TI,Male,90,324,0.0018782064287991653,10,2,0.030864197530864196,0.006172839506172839
4248,TI,Male,91,287,0.0016637198921770383,9,3,0.0313588850174216,0.010452961672473868
4249,TI,Male,92,218,0.0012637314860438828,7,1,0.03211009174311927,0.0045871559633027525
4250,TI,Male,93,148,0.0008579461464885076,7,3,0.0472972972972973,0.02027027027027027
4251,TI,Male,94,126,0.0007304136111996754,5,1,0.03968253968253968,0.007936507936507936
4252,TI,Male,95,107,0.0006202718761775021,1,1,0.009345794392523364,0.009345794392523364
4253,TI,Male,96,58,0.00033622213848873947,1,0,0.017241379310344827,0.0
4254,TI,Male,97,57,0.00033042520506651983,1,1,0.017543859649122806,0.017543859649122806
4255,TI,Male,98,32,0.00018550186951102866,2,1,0.0625,0.03125
4256,TI,Male,99,51,0.00029564360453320193,1,0,0.0196078431372549,0.0
891,UR,Female,1,164,0.009225403611407999,0,0,0.0,0.0
892,UR,Female,2,174,0.009787928221859706,0,0,0.0,0.0
893,UR,Female,3,178,0.01001293806604039,0,0,0.0,0.0
894,UR,Female,4,175,0.009844180682904878,0,0,0.0,0.0
895,UR,Female,5,159,0.008944141306182145,0,0,0.0,0.0
896,UR,Female,6,181,0.0101816954491759,0,0,0.0,0.0
897,UR,Female,7,160,0.009000393767227317,0,0,0.0,0.0
898,UR,Female,8,182,0.010237947910221073,0,0,0.0,0.0
899,UR,Female,9,174,0.009787928221859706,0,0,0.0,0.0
900,UR,Female,10,161,0.009056646228272488,0,0,0.0,0.0
901,UR,Female,11,169,0.009506665916633853,0,0,0.0,0.0
902,UR,Female,12,171,0.009619170838724194,0,0,0.0,0.0
903,UR,Female,13,163,0.009169151150362828,0,0,0.0,0.0
904,UR,Female,14,190,0.010687967598582438,0,0,0.0,0.0
905,UR,Female,15,170,0.009562918377679024,1,0,0.0058823529411764705,0.0
906,UR,Female,16,196,0.011025482364853463,0,0,0.0,0.0
907,UR,Female,17,158,0.008887888845136974,1,0,0.006329113924050633,0.0
908,UR,Female,18,191,0.010744220059627609,1,0,0.005235602094240838,0.0
909,UR,Female,19,190,0.010687967598582438,1,0,0.005263157894736842,0.0
910,UR,Female,20,192,0.01080047252067278,0,0,0.0,0.0
911,UR,Female,21,201,0.011306744670079315,0,0,0.0,0.0
912,UR,Female,22,226,0.012713056196208584,0,0,0.0,0.0
913,UR,Female,23,200,0.011250492209034145,0,0,0.0,0.0
914,UR,Female,24,218,0.012263036507847219,0,0,0.0,0.0
915,UR,Female,25,225,0.012656803735163414,0,0,0.0,0.0
916,UR,Female,26,227,0.012769308657253755,1,0,0.004405286343612335,0.0
917,UR,Female,27,237,0.013331833267705461,0,0,0.0,0.0
918,UR,Female,28,216,0.012150531585756876,0,0,0.0,0.0
919,UR,Female,29,206,0.01158800697530517,3,0,0.014563106796116505,0.0
920,UR,Female,30,213,0.011981774202621365,0,0,0.0,0.0
921,UR,Female,31,228,0.012825561118298925,1,0,0.0043859649122807015,0.0
922,UR,Female,32,225,0.012656803735163414,1,0,0.0044444444444444444,0.0
923,UR,Female,33,220,0.01237554142993756,0,0,0.0,0.0
924,UR,Female,34,222,0.0124880463520279,1,0,0.0045045045045045045,0.0
925,UR,Female,35,194,0.01091297744276312,1,0,0.005154639175257732,0.0
926,UR,Female,36,203,0.011419249592169658,1,0,0.0049261083743842365,0.0
927,UR,Female,37,194,0.01091297744276312,0,0,0.0,0.0
928,UR,Female,38,226,0.012713056196208584,0,0,0.0,0.0
929,UR,Female,39,211,0.011869269280531024,0,0,0.0,0.0
930,UR,Female,40,219,0.01231928896889239,1,0,0.0045662100456621,0.0
931,UR,Female,41,226,0.012713056196208584,0,0,0.0,0.0
932,UR,Female,42,212,0.011925521741576194,0,0,0.0,0.0
933,UR,Female,43,208,0.01170051189739551,1,0,0.004807692307692308,0.0
934,UR,Female,44,248,0.01395061033920234,1,0,0.004032258064516129,0.0
935,UR,Female,45,222,0.0124880463520279,1,0,0.0045045045045045045,0.0
936,UR,Female,46,249,0.01400686280024751,0,0,0.0,0.0
937,UR,Female,47,245,0.013781852956066827,0,0,0.0,0.0
938,UR,Female,48,260,0.01462563987174439,0,0,0.0,0.0
939,UR,Female,49,259,0.014569387410699217,0,0,0.0,0.0
940,UR,Female,50,276,0.01552567924846712,1,0,0.0036231884057971015,0.0
941,UR,Female,51,237,0.013331833267705461,0,0,0.0,0.0
942,UR,Female,52,277,0.015581931709512291,1,0,0.0036101083032490976,0.0
943,UR,Female,53,269,0.015131912021150926,1,0,0.0037174721189591076,0.0
944,UR,Female,54,280,0.015750689092647804,0,0,0.0,0.0
945,UR,Female,55,257,0.014456882488608876,1,0,0.0038910505836575876,0.0
946,UR,Female,56,288,0.016200708781009168,0,0,0.0,0.0
947,UR,Female,57,237,0.013331833267705461,0,0,0.0,0.0
948,UR,Female,58,252,0.014175620183383022,0,0,0.0,0.0
949,UR,Female,59,253,0.014231872644428194,1,0,0.003952569169960474,0.0
950,UR,Female,60,265,0.014906902176970242,0,0,0.0,0.0
951,UR,Female,61,235,0.01321932834561512,0,0,0.0,0.0
952,UR,Female,62,253,0.014231872644428194,2,0,0.007905138339920948,0.0
953,UR,Female,63,223,0.012544298813073071,0,0,0.0,0.0
954,UR,Female,64,202,0.011362997131124486,0,0,0.0,0.0
955,UR,Female,65,206,0.01158800697530517,1,0,0.0048543689320388345,0.0
956,UR,Female,66,223,0.012544298813073071,0,0,0.0,0.0
957,UR,Female,67,206,0.01158800697530517,0,0,0.0,0.0
958,UR,Female,68,202,0.011362997131124486,1,0,0.0049504950495049506,0.0
959,UR,Female,69,181,0.0101816954491759,0,0,0.0,0.0
960,UR,Female,70,188,0.010575462676492096,1,0,0.005319148936170213,0.0
961,UR,Female,71,192,0.01080047252067278,0,0,0.0,0.0
962,UR,Female,72,182,0.010237947910221073,0,0,0.0,0.0
963,UR,Female,73,216,0.012150531585756876,1,1,0.004629629629629629,0.004629629629629629
964,UR,Female,74,174,0.009787928221859706,0,0,0.0,0.0
965,UR,Female,75,187,0.010519210215446925,1,1,0.0053475935828877,0.0053475935828877
966,UR,Female,76,166,0.00933790853349834,0,0,0.0,0.0
967,UR,Female,77,152,0.00855037407886595,1,0,0.006578947368421052,0.0
968,UR,Female,78,147,0.008269111773640097,2,0,0.013605442176870748,0.0
969,UR,Female,79,122,0.006862800247510828,2,0,0.01639344262295082,0.0
970,UR,Female,80,140,0.007875344546323902,0,0,0.0,0.0
971,UR,Female,81,119,0.006694042864375316,0,0,0.0,0.0
972,UR,Female,82,106,0.005962760870788097,0,0,0.0,0.0
973,UR,Female,83,113,0.006356528098104292,0,0,0.0,0.0
974,UR,Female,84,94,0.005287731338246048,1,0,0.010638297872340425,0.0
975,UR,Female,85,104,0.005850255948697755,0,0,0.0,0.0
976,UR,Female,86,107,0.006019013331833268,1,0,0.009345794392523364,0.0
977,UR,Female,87,74,0.004162682117342634,0,0,0.0,0.0
978,UR,Female,88,86,0.004837711649884682,0,0,0.0,0.0
979,UR,Female,89,70,0.003937672273161951,1,0,0.014285714285714285,0.0
980,UR,Female,90,46,0.0025876132080778535,0,0,0.0,0.0
981,UR,Female,91,31,0.0017438262924002925,0,0,0.0,0.0
982,UR,Female,92,52,0.0029251279743488776,0,0,0.0,0.0
983,UR,Female,93,45,0.0025313607470326825,0,0,0.0,0.0
984,UR,Female,94,30,0.0016875738313551218,0,0,0.0,0.0
985,UR,Female,95,27,0.0015188164482196095,0,0,0.0,0.0
986,UR,Female,96,17,0.0009562918377679023,0,0,0.0,0.0
987,UR,Female,97,11,0.000618777071496878,0,0,0.0,0.0
988,UR,Female,98,4,0.0002250098441806829,0,0,0.0,0.0
989,UR,Female,99,15,0.0008437869156775609,0,0,0.0,0.0
792,UR,Male,1,190,0.010258071482561278,0,0,0.0,0.0
793,UR,Male,2,166,0.008962315084764064,0,0,0.0,0.0
794,UR,Male,3,169,0.009124284634488717,0,0,0.0,0.0
795,UR,Male,4,163,0.008800345535039413,0,0,0.0,0.0
796,UR,Male,5,179,0.009664183133570889,0,0,0.0,0.0
797,UR,Male,6,203,0.010959939531368102,0,0,0.0,0.0
798,UR,Male,7,179,0.009664183133570889,0,0,0.0,0.0
799,UR,Male,8,201,0.010851959831551669,0,0,0.0,0.0
800,UR,Male,9,199,0.010743980131735234,0,0,0.0,0.0
801,UR,Male,10,194,0.010474030882194148,0,0,0.0,0.0
802,UR,Male,11,178,0.009610193283662671,0,0,0.0,0.0
803,UR,Male,12,207,0.011175898931000973,0,0,0.0,0.0
804,UR,Male,13,197,0.010636000431918799,0,0,0.0,0.0
805,UR,Male,14,180,0.009718172983479106,0,0,0.0,0.0
806,UR,Male,15,187,0.010096101932836627,0,0,0.0,0.0
807,UR,Male,16,193,0.01042004103228593,0,0,0.0,0.0
808,UR,Male,17,217,0.011715797430083144,0,0,0.0,0.0
809,UR,Male,18,226,0.012201706079257099,0,0,0.0,0.0
810,UR,Male,19,203,0.010959939531368102,1,0,0.0049261083743842365,0.0
811,UR,Male,20,230,0.012417665478889969,0,0,0.0,0.0
812,UR,Male,21,239,0.012903574128063923,0,0,0.0,0.0
813,UR,Male,22,204,0.01101392938127632,0,0,0.0,0.0
814,UR,Male,23,228,0.012309685779073534,0,0,0.0,0.0
815,UR,Male,24,232,0.012525645178706404,0,0,0.0,0.0
816,UR,Male,25,230,0.012417665478889969,1,0,0.004347826086956522,0.0
817,UR,Male,26,237,0.01279559442824749,1,0,0.004219409282700422,0.0
818,UR,Male,27,226,0.012201706079257099,0,0,0.0,0.0
819,UR,Male,28,272,0.014685239175035093,1,0,0.003676470588235294,0.0
820,UR,Male,29,245,0.013227513227513227,0,0,0.0,0.0
821,UR,Male,30,212,0.011445848180542059,1,0,0.0047169811320754715,0.0
822,UR,Male,31,232,0.012525645178706404,2,0,0.008620689655172414,0.0
823,UR,Male,32,252,0.013605442176870748,1,0,0.003968253968253968,0.0
824,UR,Male,33,217,0.011715797430083144,1,0,0.004608294930875576,0.0
825,UR,Male,34,248,0.01338948277723788,0,0,0.0,0.0
826,UR,Male,35,209,0.011283878630817406,0,0,0.0,0.0
827,UR,Male,36,226,0.012201706079257099,0,0,0.0,0.0
828,UR,Male,37,214,0.011553827880358492,2,0,0.009345794392523364,0.0
829,UR,Male,38,236,0.012741604578339272,0,0,0.0,0.0
830,UR,Male,39,232,0.012525645178706404,0,0,0.0,0.0
831,UR,Male,40,221,0.011931756829716013,1,0,0.004524886877828055,0.0
832,UR,Male,41,229,0.012363675628981751,0,0,0.0,0.0
833,UR,Male,42,236,0.012741604578339272,1,0,0.00423728813559322,0.0
834,UR,Male,43,232,0.012525645178706404,2,0,0.008620689655172414,0.0
835,UR,Male,44,246,0.013281503077421444,0,0,0.0,0.0
836,UR,Male,45,271,0.014631249325126876,0,0,0.0,0.0
837,UR,Male,46,249,0.013443472627146097,0,0,0.0,0.0
838,UR,Male,47,250,0.013497462477054314,1,0,0.004,0.0
839,UR,Male,48,266,0.01436130007558579,0,0,0.0,0.0
840,UR,Male,49,282,0.015225137674117265,0,0,0.0,0.0
841,UR,Male,50,281,0.01517114782420905,0,0,0.0,0.0
842,UR,Male,51,283,0.015279127524025483,0,0,0.0,0.0
843,UR,Male,52,301,0.016250944822373395,1,0,0.0033222591362126247,0.0
844,UR,Male,53,297,0.016034985422740525,1,0,0.003367003367003367,0.0
845,UR,Male,54,318,0.017168772270813086,1,0,0.0031446540880503146,0.0
846,UR,Male,55,291,0.01571104632329122,2,0,0.006872852233676976,0.0
847,UR,Male,56,263,0.014199330525861139,1,0,0.0038022813688212928,0.0
848,UR,Male,57,269,0.014523269625310442,0,0,0.0,0.0
849,UR,Male,58,272,0.014685239175035093,0,0,0.0,0.0
850,UR,Male,59,269,0.014523269625310442,1,0,0.0037174721189591076,0.0
851,UR,Male,60,271,0.014631249325126876,1,0,0.0036900369003690036,0.0
852,UR,Male,61,244,0.013173523377605011,1,0,0.004098360655737705,0.0
853,UR,Male,62,262,0.014145340675952921,0,0,0.0,0.0
854,UR,Male,63,226,0.012201706079257099,0,0,0.0,0.0
855,UR,Male,64,249,0.013443472627146097,0,0,0.0,0.0
856,UR,Male,65,237,0.01279559442824749,0,0,0.0,0.0
857,UR,Male,66,252,0.013605442176870748,0,0,0.0,0.0
858,UR,Male,67,209,0.011283878630817406,1,0,0.004784688995215311,0.0
859,UR,Male,68,224,0.012093726379440665,0,0,0.0,0.0
860,UR,Male,69,209,0.011283878630817406,0,0,0.0,0.0
861,UR,Male,70,218,0.011769787279991362,0,0,0.0,0.0
862,UR,Male,71,178,0.009610193283662671,1,0,0.0056179775280898875,0.0
863,UR,Male,72,189,0.01020408163265306,0,0,0.0,0.0
864,UR,Male,73,179,0.009664183133570889,0,0,0.0,0.0
865,UR,Male,74,187,0.010096101932836627,0,0,0.0,0.0
866,UR,Male,75,153,0.00826044703595724,0,0,0.0,0.0
867,UR,Male,76,167,0.009016304934672282,2,1,0.011976047904191617,0.005988023952095809
868,UR,Male,77,129,0.006964690638160026,2,1,0.015503875968992248,0.007751937984496124
869,UR,Male,78,125,0.006748731238527157,0,0,0.0,0.0
870,UR,Male,79,111,0.005992873339812115,1,0,0.009009009009009009,0.0
871,UR,Male,80,121,0.006532771838894288,2,1,0.01652892561983471,0.008264462809917356
872,UR,Male,81,101,0.0054529748407299425,1,0,0.009900990099009901,0.0
873,UR,Male,82,81,0.004373177842565598,0,0,0.0,0.0
